id,screenName,location,text,created
1.61e+18,dayanand_jithin,,"""BABYLON"" kickass naughty trailer_
#BradPitt #BabylonMovie 
#GoldenGlobes",2022/12/20 07:25
1.6e+18,Veacine,BogotÃ¡ - Colombia,"En #UnMes estÃ¡s invitado a una fiesta como nunca imaginaste. ______ Nominada a 5 #GoldenGlobes, no te pierdas a partir del 19 de enero #BabylonLaPelÃ­cula, exclusivamente en cines. https://t.co/m845f4GQ29",2022/12/19 22:30
1.6e+18,FYC_Oscar,,"#Babylon calienta motores ante su estreno el 23/12 con un naughty trailer sin censura que alardea de sus 5 nominaciones a los #GoldenGlobes y se autoproclama ""la mejor pelÃ­cula del aÃ±o"". Nominada a 9 #CriticsChoice estÃ¡ por ver como llega a los #Oscars.
https://t.co/ArpgLIXjE2",2022/12/19 19:26
1.6e+18,KinoFilmsUA,Ð£Ðº_Ð°_Ð½Ð°,"__ÐµÐ´ ____, _Ð°_Ð³Ð¾ _Ð¾Ð±Ð±_ _ Ð¢Ð¾Ð±_ _Ð°Ð³_Ð°Ð¹_ Ð½Ð° Ð½Ð¾Ð²Ð¾Ð¼_ __Ðº_Ð°Ð²Ð¾Ð¼_ Ð¿Ð¾__Ðµ__ _____ÐºÐ¸ Â«_Ð°Ð²Ð¸Ð»Ð¾Ð½Â» (#Babylon), _ÐºÐ° Ð¾__Ð¸Ð¼Ð°Ð»Ð° 5 Ð½Ð¾Ð¼_Ð½Ð°__Ð¹ Ð½Ð° Ð¿_ÐµÐ¼__ Â«_Ð¾Ð»Ð¾_Ð¸Ð¹ Ð³Ð»Ð¾Ð±__Â» (#GoldenGlobes).

https://t.co/DxMLV67UUh https://t.co/Nxbn3fqGT3",2022/12/19 18:10
1.6e+18,yocreounmxmejor,MÃ©xico,#YoCreoUnMÃ©xicoMejor Â¿QuiÃ©n es Diego Calva? El mexicano nominado al #GoldenGlobes por #BabylonMovie.  _ https://t.co/SJtLrSOgdi,2022/12/19 15:32
1.6e+18,cryptho2000,"San Francisco, California",And may the best supporting actress in a motion picture win! Prediction: Dolly De Leon in Triangle of Sadness for the win. #DollyDeLeon #GoldenGlobes #TriangleOfSadness https://t.co/WfE3aW37QT,2022/12/18 19:46
1.6e+18,TheGloriousSOB,"Bakersfield, California","OK I got 2 watch the ""Tiny #Elvis"" skit in it's entirety on YouTube. It ain't the funniest skit I've seen on the show that decade. &amp; if it did get a Emmy (nomination) oar #GoldenGlobes (or nominations, the SFX guys that made Tiny Elvis r likelier 2 win then the writers.",2022/12/18 07:40
1.6e+18,CinemasNic,GalerÃ­as | Plaza Inter | BH |,"____ominada a los #GoldenGlobes en la categorÃ­a de Mejor Actriz Musical o Comedia: Margot Robbie, con la pelÃ­cula #Babylon, que prÃ³ximamente se estrenarÃ¡ en nuestras salas de Cinemas. 

#NosApasiona____ https://t.co/qfFkdZV0xa",2022/12/17 23:00
1.6e+18,yocreounmxmejor,MÃ©xico,"AquÃ­ los 3 mexicanos nominados al #GoldenGlobes 

#guillermodeltoro #reelsinstagram #andor #diegoluna #Babylon https://t.co/QIB8C2ts6I",2022/12/17 19:00
1.6e+18,PsychoCes,The Netherlands,"Ja, #Elvis 2022 moet natuurlijk alles winnen wat er te winnen valt, ik bedoel, kom op zeg!!!!
#AwardSeason
#RTLBLVD
#Oscars
#GoldenGlobes",2022/12/17 18:13
1.6e+18,ElvisPresley,"Memphis, TN","#ElvisMovie has been nominated for 3 #GoldenGlobes, including Best Motion Picture - Drama, @bazluhrmann for Best Director - Motion Picture, and @austinbutler for Best Actor - Motion Picture Drama. Congratulations! 

__: @ElvisMovie https://t.co/6kNJU0g3Hy",2022/12/17 18:00
1.6e+18,HumansOfTV,"London, England","Our #GoldenGlobes winner prediction for Best Actress - Motion Picture - Musical/Comedy is MARGOT ROBBIE (Babylon) 

#humansoftv #winnerpredictions #Goldenglobes2023",2022/12/17 02:53
1.6e+18,CinemasNic,GalerÃ­as | Plaza Inter | BH |,"____ominado a los #GoldenGlobes en la categorÃ­a de Mejor Actor de Reparto: Brad Pitt, con la pelÃ­cula #Babylon, que prÃ³ximamente se estrenarÃ¡ en nuestras salas de Cinemas. 

#NosApasiona____ https://t.co/m2Imn37Xpf",2022/12/16 23:00
1.6e+18,Veacine,BogotÃ¡ - Colombia,"Â¡Una premier salvaje! _____ Las estrellas de #BabylonLaPelÃ­cula _ brillaron en la #AlfombraRoja y la Premier Mundial de la pelÃ­cula en el Museo de la Academia de Cine de Los _ngeles. __ Nominada a 5 #GoldenGlobes, no te la pierdas a partir del 19 de enero en cines. https://t.co/UreseR02li",2022/12/16 21:41
1.6e+18,tivolisilas,,#Babylon receives a Best Picture nomination at the #CriticsChoiceAwards but #Till doesn't???  Have you seen the critical responses for the two movies (98 vs. 71%)?  At least they gave #DanielleDeadwyler a Best Actress nomination unlike the #GoldenGlobes,2022/12/16 20:01
1.6e+18,uncineshow,En el cine,"__RUMOR __ 
El actor de ""Elvis"" nominado al #GoldenGlobes Austin Butler estarÃ­a buscando ser parte de #MarvelStudios con el papel de ""La Antorcha Humana"" #FantasticFour Â¿Te gustarÃ­a para el papel?____ https://t.co/ifGftJnYv4",2022/12/16 10:21
1.6e+18,DDanica80,,"I__ guessing more people will be watching just to see #AustinButler and I__ one of them!

#Elvis #SNLChristmas #SNL #Goldenglobes2023 #GoldenGlobes #ElvisMovie #BazLuhrmann #ElvisPresley https://t.co/Rtlqx4M0Qb",2022/12/16 03:27
1.6e+18,ximenaapisdorf,Mexico,Estoy viendo las nominaciones de los #GoldenGlobes y me sorprende que #Elvis no estÃ© nominada como mejor pelÃ­cula musical / comedia https://t.co/0MU3W125Vl,2022/12/16 02:43
1.6e+18,StiviDeTivi,"Distrito Federal, MÃ©xico","Â¡Yeah! #DiegoCalva en su primer protagonizÃ³ en Hollywood. Premier #Babylon, pelÃ­cula por la que estÃ¡ nominado a los #GoldenGlobes .

 https://t.co/iDKG5IhUW5",2022/12/16 02:28
1.6e+18,CinemaYosemite,"Oakhurst, CA","Congratulations to the cast &amp; crew of #BabylonMovie for five #GoldenGlobes nominations, including:
Best Motion Picture - Musical or Comedy
Best Actor - Diego Calva
Best Actress - Margot Robbie
Best Supporting Actor - Brad Pitt
Best Original Score - Justin Hurwitz
Starts 12/23 https://t.co/BKIuh26S3Q",2022/12/15 23:03
1.6e+18,CinematizandoOf,,"Top Gun: Maverick conseguiu 2 indicaÃ§Ãµes no Globo de Ouro 2023: Melhor Filme Drama e Melhor CanÃ§Ã£o Original

#TopGun #TopGunMaverick #GloboDeOuro #GloboDeOuro2023 #GoldenGlobes #GoldenGlobes2023 https://t.co/m0A9zQAJmV",2022/12/15 21:54
1.6e+18,WIONews,India,"#InPics | From James Cameron's 'Avatar: The Way Of Water', to Tom Cruise' epic sequel 'Top Gun: Maverick'- here are the nominees in the Best Motion Picture - Drama category

(via @WIONShowbiz)

#GoldenGlobes #AvatarTheWayOfWater 
https://t.co/EsUZhbWShc",2022/12/15 21:30
1.6e+18,guildofmusic,,"Recognizing the Music Supervisors that play a huge role in this #GoldenGlobes category __
 
Where the Crawdads Sing
MS: Spring Aspers

Guillermo del Toro's Pinocchio
MS: @GizickiSteven 

Top Gun: Maverick
MS: Kathy Nelson

Black Panther: Wakanda Forever
MS: Dave Jordan @formatent https://t.co/TiQhGylkBg",2022/12/15 19:07
1.6e+18,WarnerBrosIndia,India,"#ElvisMovie has been nominated for 3 #GoldenGlobes, including Best Motion Picture - Drama, @BazLuhrmann for Best Director - Motion Picture, and @AustinButler for Best Actor - Motion Picture Drama. Congratulations!

#WarnerBrosIndia #AustinButler #BazLuhrmann https://t.co/8F9EZ27g6r",2022/12/15 11:30
1.6e+18,judyju18,,"Say NO to watching #GoldenGlobes
#BoycottGoldenGlobes who supports men who are domestic abusers,child Abuser's @goldenglobes carried on gaslighting #BrendanFraser
who was sexually assaulted by their own @HCAcritics member.
#BradPittIsAnAbuser #BoycottBabylonMovie 
#BrendanFraser https://t.co/0fQQqPmRTg",2022/12/15 11:22
1.6e+18,MBQ_Kuwait,,"- RRR
- Top Gun: Maverick
- Triangle of Sadness
- Women Talking
have 2 Golden Globe Nominations
#RRRMovie #TopGunMaverick #TriangleOfSadness #WomenTalking #GoldenGlobes #Goldenglobes2023 https://t.co/r8iy8aPTPn",2022/12/15 09:38
1.6e+18,MBQ_Kuwait,,"- Avatar: The Way of Water
- Black Panther: Wakanda Forever
- Glass Onion: A Knives Out Mystery
- The Menu
have 2 Golden Globe Nominations
#AvatarTheWayOfWater #BlackPantherWakandaForever #GlassOnion #TheMenu #GoldenGlobes #Goldenglobes2023 https://t.co/IvZUdKsjEA",2022/12/15 09:38
1.6e+18,MBQ_Kuwait,,"- Elvis
- Guillermo del Toro's Pinocchio
- TÃ¡r
have 3 Golden Globe Nominations
#ElvisMovie #GuillermoDelToro #T_R #GoldenGlobes #Goldenglobes2023 https://t.co/X77cpHiNdG",2022/12/15 09:28
1.6e+18,MBQ_Kuwait,,"Babylon have 5 Golden Globe Nominations
__est Picture Musical/Comedy
__est Actor Musical/Comedy
__est Actress Musical/Comedy
__est Supporting Actor
__est Original Score
#BabylonMovie #GoldenGlobes #Goldenglobes2023 https://t.co/a3YnTUaJfn",2022/12/15 09:23
1.6e+18,MBQ_Kuwait,,"Everything Everywhere All at Once have 6 Golden Globe Nominations
__est Picture Musical/Comedy
__est Actress Musical/Comedy
__est Supporting Actress
__est Supporting Actor
__est Screenplay
__est Director
#EverythingEverywhere #GoldenGlobes #Goldenglobes2023 https://t.co/eonQzNsrV0",2022/12/15 09:21
1.6e+18,MBQ_Kuwait,,"Golden Globe Awards Nominees
Best Picture - Drama

#AvatarTheWayOfWater 
#ElvisMovie 
#TheFabelmans 
TÃ¡r
#TopGunMaverick 

#GoldenGlobes #GoldenGlobes2023 https://t.co/D2MaLmtTwE",2022/12/15 08:56
1.6e+18,MBQ_Kuwait,,"Golden Globe Awards Nominees
Best Picture - Musical/Comedy

#BabylonMovie 
#TheBansheesofInisherin
#EverythingEverywhereAllAtOnce
#GlassOnion: A Knives Out Mystery
#TriangleOfSadness 

#GoldenGlobes #GoldenGlobes2023 https://t.co/29EpUhkXLR",2022/12/15 08:55
1.6e+18,MBQ_Kuwait,,"Golden Globe Awards Nominees
Best Actor - Motion Picture - Drama

Austin Butler - #ElvisMovie 
Brendan Fraser - #TheWhale
Hugh Jackman - #TheSon
Bill Nighy - #Living 
Jeremy Pope - #TheInspection

#GoldenGlobes #GoldenGlobes2023 https://t.co/aGSXrsudRs",2022/12/15 08:54
1.6e+18,MBQ_Kuwait,,"#GoldenGlobes Awards Nominees
Best Actress - Motion Picture - Musical/Comedy

Lesley Manville #MrsHarrisGoestoParis
Margot Robbie #BabylonMovie
Anya Taylor-Joy #TheMenufilm
Emma Thompson #GoodLucktoYouLeoGrande
Michelle Yeoh #EverythingEverywhereAllAtOnce

#GoldenGlobes2023 https://t.co/ZKCnm6z740",2022/12/15 08:53
1.6e+18,MBQ_Kuwait,,"Golden Globe Awards Nominees
Best Supporting Actor - Motion Picture

Brendan Gleeson #TheBansheesofInisherin
Barry Keoghan - The Banshees of Inisherin
Brad Pitt #BabylonMovie 
Ke Huy Quan #EverythingEverywhereAllAtOnce
Eddie Redmayne #TheGoodNurse

#GoldenGlobes #GoldenGlobes2023 https://t.co/KzZj1QrfFY",2022/12/15 08:48
1.6e+18,MBQ_Kuwait,,"#GoldenGlobes Awards Nominees
Best Director - Motion Picture

James Cameron #AvatarTheWayOfWater
Daniel Kwan, Daniel Scheinert #EverythingEverywhereAllAtOnce
Baz Luhrmann #ElvisMovie 
Martin McDonagh #TheBansheesofInisherin
Steven Spielberg #TheFabelmans

#GoldenGlobes2023 https://t.co/rkHSzE5N4g",2022/12/15 08:39
1.6e+18,MBQ_Kuwait,,"Golden Globe Awards Nominees
Best Actor - Motion Picture - Musical/Comedy

Diego Calva - #BabylonMovie
Daniel Craig - #GlassOnion: A Knives Out Mystery
Adam Driver - #WhiteNoise 
Colin Farrell - #TheBansheesofInisherin
Ralph Fiennes - #themenufilm

#GoldenGlobes #GoldenGlobes2023 https://t.co/sK14YglsLV",2022/12/15 08:37
1.6e+18,MBQ_Kuwait,,"Golden Globe Awards Nominees
Best Score - Motion Picture 

Carter Burwell - #TheBansheesofInisherin 
Alexandre Desplat - #GuillermodelTorosPinocchio
Hildur GuÃ°nadÃ³ttir - #WomenTalking 
Justin Hurwitz - #BabylonMovie
John Williams - #TheFabelmans

#GoldenGlobes #GoldenGlobes2023 https://t.co/z3RLnDiALm",2022/12/15 08:27
1.6e+18,EricHooz1,"Denver, CO",I just realized that Elvis was nominated for the golden globes in the drama category instead of the musical/comedy category #GoldenGlobes,2022/12/15 05:20
1.6e+18,TapeteRoxo,,"Melhor Trilha Original - Filme #GoldenGlobes

_ #Babylon (#BabilÃ´nia)
_ Guillermo del Toro's #Pinocchio (#PinÃ³quio)
_ #TheBansheesOfInisherin (#OsBansheesDeInisherin)
_ #TheFabelmans (#OsFabelmans)
_ #WomenTalking",2022/12/15 04:18
1.6e+18,TapeteRoxo,,"Melhor Diretor(a) - Filme #GoldenGlobes

_ Baz Luhrmann (#Elvis)
_ Daniel Kwan &amp; Daniel Scheinert (#EverythingEverywhereAllAtOnce)
_ James Cameron (#AvatarTheWayOfWater)
_ Martin McDonagh (#TheBansheesOfInisherin)
_ Steven Spielberg (#TheFabelmans)",2022/12/15 04:13
1.6e+18,TapeteRoxo,,"Melhor Performance de Ator Coadjuvante em Qualquer Filme #GoldenGlobes

_ Barry Keoghan (#TheBansheesOfInisherin)
_ Brad Pitt (#Babylon)
_ Brendan Gleeson (#TheBansheesOfInisherin)
_ Eddie Redmayne (#TheGoodNurse)
_ Ke Huy Quan (#EverythingEverywhereAllAtOnce)",2022/12/15 04:11
1.6e+18,TapeteRoxo,,"Melhor Performance de Ator em Filme - Musical ou ComÃ©dia #GoldenGlobes

_ Adam Driver (#WhiteNoise)
_ Colin Farrell (#TheBansheesOfInisherin)
_ Daniel Craig (#GlassOnionAKnivesOutMystery)
_ Diego Calva (#Babylon)
_ Ralph Fiennes (#TheMenu)",2022/12/15 03:56
1.6e+18,TapeteRoxo,,"Melhor Performance de Atriz em Filme - Musical ou ComÃ©dia #GoldenGlobes

_ Anya Taylor-Joy (#TheMenu)
_ Emma Thompson (#GoodLuckToYouLeoGrande)
_ Lesley Manville (#MrsHarrisGoesToParis)
_ Margot Robbie (#Babylon)
_ Michelle Yeoh (#EverythingEverywhereAllAtOnce)",2022/12/15 03:54
1.6e+18,TapeteRoxo,,"Melhor Filme - Musical/ComÃ©dia #GoldenGlobes

#Babylon (#BabilÃ´nia)
#EverythingEverywhereAllAtOnce (#TudoEmTodoLugarAoMesmoTempo)
#GlassOnionAKnivesOutMystery (#GlassOnionUmMistÃ©rioKnivesOut)
#TheBansheesOfInisherin(#OsBansheesDeInisherin)
#TriangleOfSadness(#TriÃ¢nguloDaTristeza)",2022/12/15 03:52
1.6e+18,TapeteRoxo,,"Melhor Performance de Ator em Filme - Drama #GoldenGlobes

_ Austin Butler #Elvis
_ Bill Nighy #Living
_ Brendan Fraser #TheWhale
_ Hugh Jackman #TheSon
_ Jeremy Pope #TheInspection",2022/12/15 03:49
1.6e+18,TapeteRoxo,,"Melhor Filme - Drama #GoldenGlobes

_ #AvatarTheWayOfWater (#AvatarOCaminhoDa_gua)
_ #Elvis
_ #TÃ¡r
_ #TheFabelmans (#OsFabelmans)
_ #TopGunMaverick",2022/12/15 03:45
1.6e+18,WIONews,India,"#InPics | From James Cameron's 'Avatar: The Way Of Water', to Tom Cruise' epic sequel 'Top Gun: Maverick'- here are the nominees in the Best Motion Picture - Drama category

#GoldenGlobes

https://t.co/EsUZhbWShc",2022/12/14 20:30
1.6e+18,PastranaTweet,"Oaxaca, MÃ©xico","RUMBO A LA ESTATUILLA: Siguiendo con las campaÃ±as FOR YOUR CONSIDERATION, Nuevos Banners de la Nominada a 5 Golden Globes ""Babylon"" (2022).

#FilmTwitter #Babylon #MargotRobbie #BradPitt #TobeyMaguire #DiegoCalva #BabylonMovie #RumboALaEstatuilla14 #GoldenGlobes https://t.co/0YBgyj0fds",2022/12/14 19:11
1.6e+18,PastranaTweet,"Oaxaca, MÃ©xico","RUMBO A LA ESTATUILLA: Nominados en BP tanto en GG y CCA

Avatar: The Way of Water
The Banshees of Inisherin
Everything Everywhere All At Once
The Fabelmans
Top Gun: Maverick

#FilmTwitter #CriticsChoice #CriticsChoiceAwards #GoldenGlobes #GoldenGlobes2023 #RumboALaEstatuilla14 https://t.co/WoQgsq3Wb7",2022/12/14 19:05
1.6e+18,Animac_Lleida,"Lleida, Spain","__Ja han sortit les nominacions dels #GoldenGlobes i a Millor Film d'AnimaciÃ³ i hi trobem 'Pinocho' de @RealGDT, 'Inu Oh' de @masaakiyuasa, 'Marcel the Shell with Shoes On' de @Dean Fleischer-Camp, el 'Gat amb Botes' i 'Turning Red' de @Pixar . Quina Ã©s la vostra preferida? https://t.co/OLuR9RlTSz",2022/12/14 18:46
1.6e+18,cultivonerd,____,"__ | O filme de Masaaki Yuasa, ""Inu-Oh"", produzido no estÃºdio Science SARU, foi nomeado na prÃ³xima ediÃ§Ã£o do Globo de Ouro, na categoria de ""Melhor Longa-Metragem de AnimaÃ§Ã£o"".

 __ Os resultados serÃ£o divulgados em 10 de janeiro de 2023.

#cinema #anime #InuOh #GoldenGlobes https://t.co/Vtff5EMtW2",2022/12/14 15:21
1.6e+18,edwindianto,Jember Utara,"Nominasi Best Motion Picture &amp; Best Director #GoldenGlobes #GoldenGlobes2023 

#Avatar: The Way of Water sedang tayang di bioskop dan IMAX! #AvatarTheWayOfWater
#AvatarTheWayOfWaterID

Dapatkan info-nya dan baca preview-nya di sini: https://t.co/KNBx0vO1s4 https://t.co/7WOjskDCij",2022/12/14 13:39
1.6e+18,JorDorOr,"Bangkok, Thailand","#BabylonMovie à¹à¸__à¸²à_à¸´à_à¸£à¸²à¸_¸§à¸±à¸¥ #GoldenGlobes à¸_¸¶à¸ 5 à¸¸²à¸_¸² à¹__à¹__à¸__ 
Best Motion Picture - Musical or Comedy
Best Actor - Diego Calva
Best Actress - Margot Robbie
Best Supporting Actor - Brad Pitt
Best Original Score - Justin Hurwitz

19 à¸¡à_à¸£à¸²à¸_¸¡ 2023 à¹__à¹_¸£à¸__à¸²à_à¸¢à_à¸_¸£à¹
#à¸__à¸ #JUSTà¸_¸¹IT https://t.co/yYiWSRQ1ww",2022/12/14 10:00
1.6e+18,WFcinema,"Greenock, Scotland","Congratulations to the cast &amp; crew of #BabylonMovie for five #GoldenGlobes nominations, including Best:
Motion Picture - Musical or Comedy
Actor - Diego Calva
Actress - Margot Robbie
Supporting Actor - Brad Pitt
Original Score - Justin Hurwitz

Catch it on our screens Jan 20th __ https://t.co/JH2dmBhqAl",2022/12/14 09:00
1.6e+18,Lisa_G_Media,Chicago gal vaxxed in LA,"Excellent substantive, deep-dive interview w/ Golden Globe nominee #AustinButler about @ElvisMovie &amp; other life things. 
(Plus some flashback pics to some recent screenings &amp; fun Q&amp;A's)
#GoldenGlobes #Elvis #Bikeriders https://t.co/YE2JzRHdM4",2022/12/14 05:17
1.6e+18,HispanicallyUrs,,"LATINEWS: #DiegoCalva earns career-first @goldenglobes (#GoldenGlobes) nomination for #Babylon."" https://t.co/dvd02rR3hk",2022/12/14 05:09
1.6e+18,ParamountAU,Australia,"Congratulations to the cast &amp; crew of #BabylonMovie for five #GoldenGlobes nominations, including:

Best Motion Picture - Musical or Comedy
Best Actor - Diego Calva
Best Actress - Margot Robbie
Best Supporting Actor - Brad Pitt
Best Original Score - Justin Hurwitz https://t.co/GzucVCAbpK",2022/12/14 05:01
1.6e+18,theSundaily,Petaling Jaya,"Actress Michelle Yeoh finally receives a Best Actress nomination for her __arious_ roles in Everything Everywhere All at Once 

#theSun #theSundaily #GoldenGlobes #nomination #film #acting #MichelleYeoh #EntertainmentNews  

https://t.co/1NPlBzsOdB",2022/12/14 03:42
1.6e+18,WarnerBrosTH,Thailand,"à¸_¸­à¹_¸ªà¸__à¸_¸§à¸²à¸¡à¸¢à¸´à¸__à¸µà_à¸±à_ #ElvisMovie à¸_¸µà¹__à¸__à¸£à¸±à¸__à¸²à¸£à¹à¸_à¸_à¸·à_à¸_à¸__à¸²à_à¸´à_à¸£à¸²à¸_¸§à¸±à¸¥à¸¥à¸¹à¸__à¸¥à_à¸_¸­à¸__à¸ 3 à¸¸²à¸_¸² #GoldenGlobes 

- à¸_¸²à¸_¸¢à¸__à¸£à_à¸¢à¸­à¸__à¸¢à¸µà¹_¸¢à¸¡à_à¸£à¸°à¹à¸__à¸_¸£à¸²à¸¡à¹_¸²
- à¸_¸¹à¹__à¸³à_à¸±à_à¸¢à¸­à¸__à¸¢à¸µà¹_¸¢à¸ @BazLuhrmann
- à¸_¸±à¸__à¸_à¸__à¸³à_à¸²à¸¢à¸¢à¸­à¸__à¸¢à¸µà¹_¸¢à¸¡à_à¸£à¸°à¹à¸__à¸_¸£à¸²à¸¡à¹_¸² @AustinButler https://t.co/5GwgJNpfF0",2022/12/14 02:48
1.6e+18,Aesyeo_Aeojeu,Malabon City,"Our Finals had just finished, so I already had time to watch Triangle of Sadness

...only to find out that Metro Manila cinemas are all showing that stupid Avatar film __

Dolly de Leon just got a nom on #GoldenGlobes yesterday _ if anything, we should double down on showing ToS",2022/12/14 01:48
1.6e+18,GlucMx,MÃ©xico,"El tambiÃ©n mexicano #DiegoCalva consiguiÃ³ la nominaciÃ³n a mejor actor de musical o comedia por #Babylon, pelÃ­cula que relata la vida de excesos que provocÃ³ el ascenso y caÃ­da de varias figuras del Hollywood de los aÃ±os veinte. #GoldenGlobes https://t.co/HM2iRjeJcB",2022/12/14 01:37
1.6e+18,YoSoyXaviA,MÃ©xico,"__ #Babylon __

Es nomida en los #GoldenGlobes, incluyendo a ""Mejor Actor en una pelÃ­cula de musical o comedÃ­a"" por nuestro mexicano #DanielCalva (Yo te prometo anarquÃ­a).

Necesitamos ver la cinta, estreno en cines 19 de enero __ https://t.co/5bQF06oGR1",2022/12/13 23:57
1.6e+18,Veacine,BogotÃ¡ - Colombia,"Felicitaciones al elenco y al equipo de #BabylonLaPelÃ­cula por las cinco nominaciones a los #GoldenGlobes, incluida Mejor PelÃ­cula Musical o Comedia. _ EspÃ©rala el 19 de enero, exclusivamente en cines. https://t.co/3KuUZbk8pv",2022/12/13 22:30
1.6e+18,repasianproject,Canada,"Dolly de Leon receives the nomination for Best Performance by an Actress in a Supporting Role in any Motion Picture for her role in ""Triangle of Sadness"".

#GoldenGlobes https://t.co/41h1fEgMSF",2022/12/13 22:24
1.6e+18,epicstreamanime,,"Could Masaaki Yuasa's Inu-Oh make history and become the first anime film to win a Golden Globe? #GoldenGlobes
https://t.co/qmQK8Mtsza",2022/12/13 20:40
